total_reward,steps_river,num_steps,counts_0miss,counts_1miss,counts_2miss,counts_3miss,wall_clock_time
83.0,1.0,9.0,1.0,3.0,4.0,1.0,0.28487300872802734
65.0,3.0,9.0,0.0,4.0,3.0,2.0,0.2865898609161377
66.0,3.0,8.0,0.0,5.0,3.0,0.0,0.2519950866699219
34.0,6.0,13.0,1.0,6.0,3.0,3.0,0.4147529602050781
65.0,3.0,9.0,0.0,6.0,3.0,0.0,0.28485989570617676
56.0,4.0,9.0,1.0,4.0,3.0,1.0,0.28496599197387695
83.0,1.0,9.0,1.0,3.0,3.0,2.0,0.3170323371887207
74.0,2.0,9.0,2.0,3.0,3.0,1.0,0.2867450714111328
74.0,2.0,9.0,1.0,6.0,2.0,0.0,0.2846488952636719
82.0,1.0,10.0,2.0,3.0,5.0,0.0,0.31595325469970703
80.0,1.0,12.0,1.0,4.0,4.0,3.0,0.3835752010345459
92.0,0.0,9.0,2.0,5.0,2.0,0.0,0.2828500270843506
64.0,3.0,10.0,0.0,4.0,5.0,1.0,0.31894612312316895
45.0,4.0,20.0,0.0,9.0,8.0,3.0,0.636199951171875
61.0,3.0,13.0,2.0,5.0,3.0,3.0,0.41294217109680176
64.0,3.0,10.0,3.0,5.0,2.0,0.0,0.3124239444732666
74.0,2.0,9.0,0.0,2.0,4.0,3.0,0.2882080078125
56.0,4.0,9.0,0.0,0.0,8.0,1.0,0.2866790294647217
74.0,2.0,9.0,3.0,2.0,3.0,1.0,0.2838399410247803
66.0,3.0,8.0,0.0,3.0,3.0,2.0,0.25583505630493164
67.0,3.0,7.0,0.0,4.0,2.0,1.0,0.22278523445129395
67.0,3.0,7.0,2.0,2.0,2.0,1.0,0.22071099281311035
74.0,2.0,9.0,0.0,8.0,1.0,0.0,0.2835860252380371
84.0,1.0,8.0,3.0,2.0,3.0,0.0,0.2509009838104248
73.0,2.0,10.0,0.0,4.0,5.0,1.0,0.31923580169677734
79.0,1.0,13.0,3.0,2.0,3.0,5.0,0.41855907440185547
71.0,2.0,12.0,0.0,4.0,6.0,2.0,0.384807825088501
56.0,4.0,9.0,0.0,5.0,3.0,1.0,0.2879180908203125
52.0,4.0,13.0,0.0,5.0,7.0,1.0,0.41566014289855957
71.0,2.0,12.0,2.0,4.0,4.0,2.0,0.38100099563598633
70.0,2.0,13.0,2.0,5.0,4.0,2.0,0.4134409427642822
84.0,1.0,8.0,0.0,3.0,3.0,2.0,0.2572050094604492
75.0,2.0,8.0,1.0,5.0,2.0,0.0,0.25371694564819336
74.0,2.0,9.0,1.0,4.0,3.0,1.0,0.28561997413635254
83.0,1.0,9.0,3.0,1.0,3.0,2.0,0.2863960266113281
83.0,1.0,9.0,2.0,4.0,1.0,2.0,0.292905330657959
75.0,2.0,8.0,2.0,1.0,4.0,1.0,0.25401997566223145
76.0,2.0,7.0,1.0,2.0,4.0,0.0,0.22063994407653809
84.0,1.0,8.0,0.0,2.0,4.0,2.0,0.25554990768432617
75.0,2.0,8.0,0.0,3.0,5.0,0.0,0.25422096252441406
64.0,3.0,10.0,2.0,2.0,6.0,0.0,0.3164970874786377
82.0,1.0,10.0,0.0,4.0,4.0,2.0,0.31920504570007324
67.0,3.0,7.0,3.0,4.0,0.0,0.0,0.218170166015625
67.0,3.0,7.0,1.0,4.0,2.0,0.0,0.21977591514587402
57.0,4.0,8.0,0.0,4.0,2.0,2.0,0.25583624839782715
62.0,3.0,12.0,1.0,5.0,6.0,0.0,0.41376781463623047
57.0,4.0,8.0,1.0,3.0,4.0,0.0,0.25478506088256836
57.0,3.0,17.0,3.0,6.0,8.0,0.0,0.5385189056396484
82.0,1.0,10.0,1.0,4.0,2.0,3.0,0.3212931156158447
75.0,2.0,8.0,1.0,3.0,3.0,1.0,0.25319600105285645
70.0,2.0,13.0,0.0,7.0,4.0,2.0,0.4161210060119629
83.0,1.0,9.0,1.0,3.0,1.0,4.0,0.28804826736450195
73.0,2.0,10.0,1.0,4.0,3.0,2.0,0.3188517093658447
85.0,1.0,7.0,2.0,2.0,3.0,0.0,0.21834897994995117
84.0,1.0,8.0,1.0,6.0,1.0,0.0,0.25228381156921387
63.0,3.0,11.0,0.0,5.0,4.0,2.0,0.35120415687561035
84.0,1.0,8.0,3.0,2.0,2.0,1.0,0.25280213356018066
61.0,3.0,13.0,1.0,5.0,3.0,4.0,0.4150516986846924
79.0,1.0,13.0,1.0,4.0,5.0,3.0,0.4175229072570801
67.0,3.0,7.0,1.0,5.0,1.0,0.0,0.22041702270507812
83.0,1.0,9.0,1.0,2.0,5.0,1.0,0.2861950397491455
83.0,1.0,9.0,1.0,3.0,3.0,2.0,0.28732919692993164
74.0,2.0,9.0,1.0,4.0,3.0,1.0,0.28663015365600586
74.0,2.0,9.0,1.0,4.0,3.0,1.0,0.28620076179504395
65.0,3.0,9.0,1.0,4.0,3.0,1.0,0.28786301612854004
65.0,3.0,9.0,1.0,6.0,2.0,0.0,0.2849857807159424
77.0,1.0,15.0,3.0,5.0,4.0,3.0,0.4757530689239502
56.0,4.0,9.0,1.0,3.0,1.0,4.0,0.2888221740722656
66.0,3.0,8.0,0.0,6.0,1.0,1.0,0.2540769577026367
72.0,2.0,11.0,0.0,5.0,3.0,3.0,0.35056304931640625
62.0,3.0,12.0,4.0,5.0,3.0,0.0,0.3761591911315918
83.0,1.0,9.0,0.0,2.0,6.0,1.0,0.2858083248138428
52.0,4.0,13.0,1.0,4.0,4.0,4.0,0.41551804542541504
80.0,1.0,12.0,1.0,8.0,2.0,1.0,0.38143301010131836
82.0,1.0,10.0,0.0,2.0,6.0,2.0,0.3224358558654785
71.0,2.0,12.0,3.0,4.0,3.0,2.0,0.380634069442749
72.0,2.0,11.0,2.0,3.0,5.0,1.0,0.35112977027893066
69.0,2.0,14.0,1.0,8.0,4.0,1.0,0.4446399211883545
66.0,2.0,17.0,3.0,8.0,4.0,2.0,0.5395159721374512
84.0,0.0,17.0,3.0,3.0,6.0,5.0,0.545914888381958
73.0,1.0,19.0,1.0,5.0,10.0,3.0,0.6060070991516113
82.0,1.0,10.0,1.0,5.0,4.0,0.0,0.3171408176422119
54.0,3.0,20.0,3.0,4.0,10.0,3.0,0.6342012882232666
58.0,4.0,7.0,0.0,1.0,4.0,2.0,0.22308993339538574
74.0,2.0,9.0,1.0,4.0,3.0,1.0,0.28554511070251465
65.0,3.0,9.0,2.0,6.0,0.0,1.0,0.2844979763031006
71.0,2.0,12.0,1.0,5.0,4.0,2.0,0.38291311264038086
67.0,3.0,7.0,0.0,3.0,2.0,2.0,0.22335577011108398
72.0,2.0,11.0,0.0,8.0,2.0,1.0,0.3493027687072754
64.0,3.0,10.0,0.0,4.0,4.0,2.0,0.31942200660705566
42.0,5.0,14.0,2.0,4.0,4.0,4.0,0.44626784324645996
53.0,1.0,39.0,7.0,9.0,15.0,8.0,1.2370920181274414
85.0,1.0,7.0,1.0,4.0,2.0,0.0,0.2299787998199463
24.0,7.0,14.0,3.0,5.0,6.0,0.0,0.44293689727783203
75.0,2.0,8.0,1.0,3.0,4.0,0.0,0.25336623191833496
71.0,1.0,21.0,3.0,6.0,10.0,2.0,0.6670999526977539
71.0,1.0,21.0,3.0,8.0,8.0,2.0,0.6701920032501221
46.0,4.0,19.0,1.0,5.0,11.0,2.0,0.6047310829162598
73.0,2.0,10.0,1.0,5.0,4.0,0.0,0.31658172607421875
76.0,2.0,7.0,2.0,4.0,0.0,1.0,0.2209770679473877
72.0,2.0,11.0,1.0,5.0,2.0,3.0,0.3497581481933594
65.0,3.0,9.0,1.0,2.0,5.0,1.0,0.2867567539215088
85.0,1.0,7.0,0.0,2.0,5.0,0.0,0.2230989933013916
85.0,1.0,7.0,0.0,5.0,2.0,0.0,0.2222120761871338
67.0,3.0,7.0,1.0,4.0,1.0,1.0,0.22147488594055176
55.0,4.0,10.0,1.0,5.0,2.0,2.0,0.31784915924072266
75.0,2.0,8.0,0.0,4.0,4.0,0.0,0.25400304794311523
65.0,3.0,9.0,2.0,4.0,1.0,2.0,0.2851729393005371
61.0,3.0,13.0,0.0,8.0,4.0,1.0,0.41179990768432617
85.0,1.0,7.0,1.0,1.0,5.0,0.0,0.22380590438842773
76.0,2.0,7.0,1.0,4.0,2.0,0.0,0.2202317714691162
74.0,2.0,9.0,3.0,0.0,4.0,2.0,0.2851567268371582
76.0,2.0,7.0,2.0,3.0,2.0,0.0,0.21949005126953125
74.0,2.0,9.0,1.0,3.0,4.0,1.0,0.2869229316711426
73.0,2.0,10.0,1.0,4.0,5.0,0.0,0.31673407554626465
55.0,2.0,28.0,4.0,8.0,13.0,3.0,0.8861522674560547
53.0,4.0,12.0,0.0,4.0,6.0,2.0,0.38312482833862305
50.0,4.0,15.0,0.0,5.0,6.0,4.0,0.4839510917663574
56.0,4.0,9.0,2.0,2.0,4.0,1.0,0.28542327880859375
43.0,5.0,13.0,0.0,4.0,7.0,2.0,0.4139368534088135
72.0,2.0,11.0,0.0,4.0,6.0,1.0,0.3498528003692627
84.0,1.0,8.0,2.0,2.0,4.0,0.0,0.2523918151855469
73.0,2.0,10.0,1.0,4.0,4.0,1.0,0.31751298904418945
64.0,3.0,10.0,0.0,4.0,6.0,0.0,0.31758904457092285
79.0,1.0,13.0,2.0,7.0,4.0,0.0,0.40952610969543457
70.0,2.0,13.0,1.0,5.0,5.0,2.0,0.41239094734191895
82.0,1.0,10.0,1.0,5.0,2.0,2.0,0.31735968589782715
82.0,1.0,10.0,1.0,4.0,2.0,3.0,0.3184990882873535
46.0,5.0,10.0,4.0,3.0,2.0,1.0,0.3157651424407959
74.0,2.0,9.0,1.0,2.0,5.0,1.0,0.28628993034362793
81.0,1.0,11.0,1.0,4.0,4.0,2.0,0.3517928123474121
84.0,1.0,8.0,1.0,4.0,3.0,0.0,0.2530817985534668
84.0,1.0,8.0,1.0,2.0,2.0,3.0,0.25661182403564453
74.0,2.0,9.0,1.0,3.0,2.0,3.0,0.2877228260040283
76.0,1.0,16.0,0.0,7.0,6.0,3.0,0.5093719959259033
92.0,0.0,9.0,4.0,3.0,2.0,0.0,0.28150081634521484
59.0,3.0,15.0,3.0,6.0,6.0,0.0,0.4720728397369385
63.0,3.0,11.0,1.0,5.0,5.0,0.0,0.3474099636077881
36.0,3.0,38.0,3.0,16.0,15.0,4.0,1.2026031017303467
58.0,4.0,7.0,0.0,2.0,5.0,0.0,0.22222304344177246
54.0,4.0,11.0,0.0,5.0,5.0,1.0,0.3530580997467041
56.0,4.0,9.0,0.0,7.0,2.0,0.0,0.2857682704925537
73.0,1.0,19.0,4.0,6.0,8.0,1.0,0.7036280632019043
72.0,2.0,11.0,1.0,5.0,4.0,1.0,0.3514139652252197
56.0,3.0,18.0,4.0,5.0,8.0,1.0,0.5891728401184082
58.0,3.0,16.0,3.0,7.0,4.0,2.0,0.5282962322235107
67.0,1.0,25.0,3.0,9.0,8.0,5.0,0.9420680999755859
72.0,2.0,11.0,1.0,2.0,5.0,3.0,0.36076903343200684
65.0,3.0,9.0,1.0,6.0,1.0,1.0,0.2971031665802002
66.0,3.0,8.0,0.0,3.0,3.0,2.0,0.258991003036499
52.0,4.0,13.0,0.0,2.0,10.0,1.0,0.422985315322876
67.0,3.0,7.0,0.0,3.0,2.0,2.0,0.2274940013885498
73.0,2.0,10.0,0.0,5.0,3.0,2.0,0.3347809314727783
54.0,4.0,11.0,1.0,5.0,4.0,1.0,0.3516807556152344
67.0,3.0,7.0,3.0,1.0,3.0,0.0,0.22119975090026855
54.0,4.0,11.0,0.0,6.0,3.0,2.0,0.3545699119567871
75.0,2.0,8.0,1.0,5.0,2.0,0.0,0.25397491455078125
84.0,1.0,8.0,0.0,4.0,3.0,1.0,0.25541138648986816
76.0,2.0,7.0,0.0,1.0,4.0,2.0,0.2337327003479004
76.0,2.0,7.0,1.0,1.0,4.0,1.0,0.2284700870513916
66.0,3.0,8.0,0.0,5.0,3.0,0.0,0.2566840648651123
48.0,5.0,8.0,1.0,3.0,4.0,0.0,0.2570192813873291
76.0,1.0,16.0,3.0,4.0,8.0,1.0,0.5085079669952393
73.0,2.0,10.0,2.0,3.0,4.0,1.0,0.31734418869018555
58.0,4.0,7.0,0.0,1.0,6.0,0.0,0.2248990535736084
66.0,3.0,8.0,0.0,5.0,3.0,0.0,0.2537987232208252
46.0,5.0,10.0,2.0,3.0,4.0,1.0,0.31789088249206543
55.0,4.0,10.0,2.0,4.0,3.0,1.0,0.3197758197784424
83.0,1.0,9.0,1.0,1.0,3.0,4.0,0.29285383224487305
63.0,3.0,11.0,0.0,3.0,6.0,2.0,0.3573439121246338
74.0,2.0,9.0,2.0,2.0,4.0,1.0,0.29035305976867676
75.0,2.0,8.0,1.0,4.0,2.0,1.0,0.2549161911010742
85.0,1.0,7.0,1.0,4.0,0.0,2.0,0.31429004669189453
75.0,2.0,8.0,2.0,2.0,4.0,0.0,0.2622251510620117
76.0,2.0,7.0,1.0,2.0,3.0,1.0,0.263293981552124
57.0,4.0,8.0,0.0,3.0,2.0,3.0,0.26615071296691895
76.0,2.0,7.0,1.0,3.0,3.0,0.0,0.22140121459960938
48.0,5.0,8.0,2.0,3.0,2.0,1.0,0.2892892360687256
67.0,3.0,7.0,0.0,5.0,2.0,0.0,0.22899794578552246
76.0,2.0,7.0,0.0,2.0,5.0,0.0,0.22855782508850098
47.0,5.0,9.0,1.0,5.0,2.0,1.0,0.299274206161499
84.0,1.0,8.0,1.0,1.0,5.0,1.0,0.286715030670166
58.0,4.0,7.0,1.0,2.0,2.0,2.0,0.22472286224365234
67.0,3.0,7.0,1.0,2.0,2.0,2.0,0.22741079330444336
56.0,4.0,9.0,1.0,2.0,4.0,2.0,0.28842616081237793
73.0,2.0,10.0,1.0,0.0,5.0,4.0,0.3269960880279541
84.0,1.0,8.0,2.0,1.0,3.0,2.0,0.2554953098297119
67.0,3.0,7.0,1.0,3.0,1.0,2.0,0.26256895065307617
78.0,1.0,14.0,2.0,3.0,6.0,3.0,0.4531280994415283
85.0,1.0,7.0,1.0,1.0,5.0,0.0,0.22601890563964844
80.0,1.0,12.0,2.0,4.0,4.0,2.0,0.3828279972076416
72.0,2.0,11.0,1.0,4.0,5.0,1.0,0.35158300399780273
63.0,3.0,11.0,1.0,1.0,8.0,1.0,0.3531639575958252
74.0,2.0,9.0,0.0,5.0,0.0,4.0,0.29096007347106934
73.0,2.0,10.0,1.0,5.0,4.0,0.0,0.3192770481109619
78.0,1.0,14.0,3.0,4.0,6.0,1.0,0.4480259418487549
73.0,2.0,10.0,1.0,5.0,2.0,2.0,0.3183121681213379
56.0,4.0,9.0,0.0,3.0,3.0,3.0,0.28924012184143066
55.0,4.0,10.0,2.0,4.0,3.0,1.0,0.3177359104156494
65.0,3.0,9.0,2.0,2.0,2.0,3.0,0.29436707496643066
72.0,2.0,11.0,4.0,5.0,1.0,1.0,0.3488121032714844
83.0,1.0,9.0,0.0,2.0,4.0,3.0,0.2961761951446533
84.0,1.0,8.0,1.0,2.0,3.0,2.0,0.26616907119750977
73.0,2.0,10.0,2.0,5.0,3.0,0.0,0.38445425033569336
69.0,2.0,14.0,2.0,4.0,6.0,2.0,0.4687328338623047
72.0,2.0,11.0,1.0,4.0,5.0,1.0,0.4026639461517334
54.0,4.0,11.0,1.0,6.0,2.0,2.0,0.35775303840637207
63.0,3.0,11.0,1.0,3.0,4.0,3.0,0.35405611991882324
75.0,2.0,8.0,0.0,5.0,2.0,1.0,0.25575709342956543
62.0,3.0,12.0,0.0,5.0,5.0,2.0,0.38065409660339355
66.0,3.0,8.0,2.0,3.0,3.0,0.0,0.25237298011779785
74.0,2.0,9.0,1.0,4.0,3.0,1.0,0.28514814376831055
75.0,2.0,8.0,0.0,1.0,3.0,4.0,0.25806117057800293
83.0,1.0,9.0,1.0,6.0,1.0,1.0,0.2848670482635498
79.0,1.0,13.0,1.0,6.0,3.0,3.0,0.4200780391693115
83.0,1.0,9.0,0.0,8.0,0.0,1.0,0.29068517684936523
83.0,1.0,9.0,2.0,3.0,4.0,0.0,0.28531622886657715
85.0,1.0,7.0,1.0,2.0,3.0,1.0,0.2251267433166504
75.0,2.0,8.0,0.0,4.0,3.0,1.0,0.2551271915435791
66.0,2.0,17.0,6.0,5.0,5.0,1.0,0.5363829135894775
62.0,2.0,21.0,4.0,8.0,6.0,3.0,0.6678750514984131
84.0,1.0,8.0,0.0,3.0,4.0,1.0,0.2551453113555908
81.0,1.0,11.0,1.0,0.0,9.0,1.0,0.3557608127593994
62.0,3.0,12.0,1.0,4.0,5.0,2.0,0.38495588302612305
73.0,2.0,10.0,5.0,2.0,1.0,2.0,0.3165469169616699
64.0,3.0,10.0,1.0,3.0,6.0,0.0,0.32218098640441895
53.0,4.0,12.0,2.0,2.0,6.0,2.0,0.3824341297149658
75.0,2.0,8.0,0.0,3.0,4.0,1.0,0.25867700576782227
40.0,5.0,16.0,1.0,6.0,8.0,1.0,0.506737232208252
75.0,2.0,8.0,1.0,4.0,2.0,1.0,0.252687931060791
66.0,3.0,8.0,1.0,2.0,3.0,2.0,0.2550971508026123
75.0,2.0,8.0,1.0,3.0,4.0,0.0,0.2531931400299072
65.0,3.0,9.0,0.0,3.0,2.0,4.0,0.29607105255126953
73.0,2.0,10.0,1.0,1.0,7.0,1.0,0.31969308853149414
84.0,1.0,8.0,3.0,2.0,1.0,2.0,0.2533447742462158
83.0,1.0,9.0,3.0,5.0,1.0,0.0,0.29062390327453613
66.0,3.0,8.0,1.0,4.0,2.0,1.0,0.303725004196167
82.0,1.0,10.0,0.0,6.0,4.0,0.0,0.32813477516174316
46.0,5.0,10.0,2.0,5.0,1.0,2.0,0.38257479667663574
76.0,2.0,7.0,0.0,4.0,2.0,1.0,0.23256778717041016
67.0,3.0,7.0,0.0,6.0,1.0,0.0,0.22258782386779785
65.0,3.0,9.0,1.0,2.0,4.0,2.0,0.29476022720336914
54.0,4.0,11.0,2.0,2.0,6.0,1.0,0.35090088844299316
73.0,2.0,10.0,1.0,4.0,4.0,1.0,0.31774187088012695
85.0,1.0,7.0,1.0,2.0,3.0,1.0,0.22736692428588867
63.0,3.0,11.0,0.0,4.0,7.0,0.0,0.3631551265716553
85.0,1.0,7.0,0.0,3.0,4.0,0.0,0.22192096710205078
75.0,2.0,8.0,1.0,6.0,1.0,0.0,0.2531290054321289
56.0,4.0,9.0,0.0,3.0,6.0,0.0,0.2936708927154541
76.0,2.0,7.0,0.0,3.0,3.0,1.0,0.2237718105316162
76.0,2.0,7.0,1.0,3.0,3.0,0.0,0.22181296348571777
81.0,1.0,11.0,2.0,5.0,4.0,0.0,0.3474569320678711
65.0,3.0,9.0,1.0,5.0,3.0,0.0,0.28418493270874023
76.0,2.0,7.0,0.0,1.0,5.0,1.0,0.22487807273864746
66.0,3.0,8.0,2.0,3.0,2.0,1.0,0.2539670467376709
83.0,1.0,9.0,2.0,5.0,2.0,0.0,0.28347110748291016
93.0,0.0,8.0,0.0,3.0,5.0,0.0,0.25446581840515137
84.0,1.0,8.0,1.0,3.0,2.0,2.0,0.2592339515686035
85.0,1.0,7.0,1.0,5.0,1.0,0.0,0.2210240364074707
83.0,1.0,9.0,0.0,4.0,4.0,1.0,0.28914690017700195
85.0,1.0,7.0,2.0,1.0,3.0,1.0,0.22399687767028809
76.0,2.0,7.0,1.0,3.0,2.0,1.0,0.22575592994689941
61.0,3.0,13.0,1.0,4.0,7.0,1.0,0.4190070629119873
84.0,1.0,8.0,0.0,4.0,3.0,1.0,0.2541232109069824
75.0,2.0,8.0,1.0,3.0,4.0,0.0,0.2544667720794678
35.0,6.0,12.0,2.0,3.0,4.0,3.0,0.3834519386291504
57.0,3.0,17.0,2.0,8.0,7.0,0.0,0.5620810985565186
83.0,1.0,9.0,1.0,3.0,5.0,0.0,0.2894768714904785
74.0,2.0,9.0,0.0,5.0,1.0,3.0,0.2873721122741699
78.0,1.0,14.0,1.0,4.0,7.0,2.0,0.44603610038757324
59.0,3.0,15.0,3.0,3.0,8.0,1.0,0.47500014305114746
85.0,1.0,7.0,2.0,2.0,2.0,1.0,0.22170519828796387
75.0,1.0,17.0,2.0,8.0,4.0,3.0,0.5392599105834961
84.0,1.0,8.0,0.0,6.0,2.0,0.0,0.25315308570861816
66.0,3.0,8.0,1.0,3.0,3.0,1.0,0.254209041595459
66.0,3.0,8.0,0.0,5.0,1.0,2.0,0.255465030670166
75.0,2.0,8.0,2.0,3.0,3.0,0.0,0.2514932155609131
54.0,4.0,11.0,1.0,3.0,7.0,0.0,0.34920191764831543
83.0,1.0,9.0,2.0,3.0,1.0,3.0,0.28631114959716797
50.0,4.0,15.0,5.0,4.0,3.0,3.0,0.47423887252807617
78.0,1.0,14.0,0.0,6.0,7.0,1.0,0.44252991676330566
74.0,2.0,9.0,0.0,4.0,5.0,0.0,0.2860538959503174
75.0,2.0,8.0,1.0,3.0,2.0,2.0,0.2540290355682373
49.0,4.0,16.0,0.0,8.0,8.0,0.0,0.5070908069610596
80.0,1.0,12.0,1.0,5.0,5.0,1.0,0.3800339698791504
74.0,2.0,9.0,1.0,3.0,5.0,0.0,0.2838428020477295
54.0,4.0,11.0,2.0,3.0,5.0,1.0,0.3531200885772705
70.0,2.0,13.0,0.0,6.0,5.0,2.0,0.4181828498840332
83.0,1.0,9.0,0.0,4.0,4.0,1.0,0.2904090881347656
84.0,1.0,8.0,0.0,3.0,3.0,2.0,0.25897669792175293
91.0,0.0,10.0,2.0,2.0,6.0,0.0,0.3196251392364502
67.0,3.0,7.0,1.0,4.0,2.0,0.0,0.22228598594665527
70.0,2.0,13.0,0.0,3.0,7.0,3.0,0.4182250499725342
44.0,5.0,12.0,3.0,5.0,3.0,1.0,0.3805880546569824
82.0,1.0,10.0,0.0,4.0,4.0,2.0,0.31882810592651367
46.0,5.0,10.0,1.0,5.0,4.0,0.0,0.3187992572784424
66.0,3.0,8.0,1.0,3.0,3.0,1.0,0.2589402198791504
65.0,3.0,9.0,0.0,3.0,5.0,1.0,0.2872047424316406
64.0,3.0,10.0,1.0,3.0,5.0,1.0,0.3188307285308838
82.0,1.0,10.0,2.0,6.0,1.0,1.0,0.3209421634674072
74.0,2.0,9.0,2.0,4.0,3.0,0.0,0.2846560478210449
84.0,1.0,8.0,0.0,2.0,5.0,1.0,0.2544419765472412
61.0,3.0,13.0,4.0,5.0,4.0,0.0,0.41547703742980957
75.0,2.0,8.0,1.0,2.0,5.0,0.0,0.25502705574035645
66.0,3.0,8.0,1.0,2.0,4.0,1.0,0.2938401699066162
56.0,4.0,9.0,0.0,5.0,2.0,2.0,0.28875017166137695
79.0,1.0,13.0,1.0,4.0,7.0,1.0,0.4143519401550293
47.0,5.0,9.0,1.0,4.0,2.0,2.0,0.28527379035949707
74.0,2.0,9.0,2.0,1.0,3.0,3.0,0.2861781120300293
77.0,1.0,15.0,1.0,6.0,4.0,4.0,0.47850608825683594
73.0,2.0,10.0,1.0,5.0,1.0,3.0,0.31793785095214844
51.0,3.0,23.0,4.0,9.0,10.0,0.0,0.7267551422119141
68.0,1.0,24.0,3.0,8.0,11.0,2.0,0.7676970958709717
81.0,1.0,11.0,1.0,6.0,2.0,2.0,0.3497490882873535
83.0,1.0,9.0,0.0,4.0,4.0,1.0,0.2865936756134033
57.0,3.0,17.0,1.0,5.0,9.0,2.0,0.5402591228485107
61.0,2.0,22.0,1.0,8.0,10.0,3.0,0.7035617828369141
39.0,4.0,26.0,3.0,13.0,5.0,5.0,0.8266232013702393
67.0,3.0,7.0,0.0,2.0,5.0,0.0,0.22274994850158691
75.0,2.0,8.0,0.0,3.0,3.0,2.0,0.25564122200012207
72.0,2.0,11.0,3.0,5.0,3.0,0.0,0.34526491165161133
40.0,5.0,16.0,1.0,9.0,3.0,3.0,0.509037971496582
47.0,4.0,18.0,1.0,6.0,8.0,3.0,0.5722339153289795
61.0,3.0,13.0,5.0,4.0,2.0,2.0,0.40839099884033203
51.0,3.0,23.0,1.0,10.0,9.0,3.0,0.7493150234222412
63.0,3.0,11.0,3.0,7.0,1.0,0.0,0.3470308780670166
55.0,3.0,19.0,3.0,6.0,8.0,2.0,0.6038641929626465
74.0,2.0,9.0,1.0,4.0,2.0,2.0,0.28911685943603516
75.0,2.0,8.0,0.0,3.0,4.0,1.0,0.25460100173950195
54.0,4.0,11.0,2.0,4.0,4.0,1.0,0.3488492965698242
64.0,3.0,10.0,2.0,5.0,1.0,2.0,0.32507801055908203
66.0,2.0,17.0,3.0,7.0,3.0,4.0,0.5557248592376709
93.0,0.0,8.0,1.0,1.0,2.0,4.0,0.35814666748046875
50.0,4.0,15.0,3.0,3.0,7.0,2.0,0.603834867477417
56.0,4.0,9.0,0.0,2.0,6.0,1.0,0.3060569763183594
62.0,3.0,12.0,1.0,4.0,5.0,2.0,0.41359496116638184
66.0,3.0,8.0,0.0,1.0,6.0,1.0,0.2667050361633301
66.0,3.0,8.0,2.0,3.0,2.0,1.0,0.25403308868408203
66.0,2.0,17.0,4.0,5.0,6.0,2.0,0.5384891033172607
75.0,2.0,8.0,2.0,4.0,1.0,1.0,0.2525370121002197
73.0,2.0,10.0,0.0,5.0,5.0,0.0,0.3190619945526123
52.0,4.0,13.0,3.0,2.0,7.0,1.0,0.4118461608886719
66.0,3.0,8.0,2.0,2.0,2.0,2.0,0.2536041736602783
66.0,3.0,8.0,0.0,4.0,3.0,1.0,0.25548219680786133
76.0,1.0,16.0,5.0,6.0,5.0,0.0,0.504019021987915
51.0,1.0,41.0,9.0,17.0,12.0,3.0,1.2926998138427734
48.0,4.0,17.0,4.0,7.0,6.0,0.0,0.5346100330352783
65.0,2.0,18.0,3.0,5.0,8.0,2.0,0.5701339244842529
76.0,2.0,7.0,2.0,3.0,2.0,0.0,0.21938395500183105
53.0,3.0,21.0,3.0,10.0,5.0,3.0,0.6662023067474365
28.0,6.0,19.0,3.0,3.0,7.0,6.0,0.6371397972106934
59.0,3.0,15.0,3.0,4.0,5.0,3.0,0.5062921047210693
53.0,4.0,12.0,0.0,6.0,6.0,0.0,0.40561914443969727
80.0,1.0,12.0,4.0,3.0,3.0,2.0,0.40381503105163574
32.0,6.0,15.0,0.0,5.0,8.0,2.0,0.5176100730895996
66.0,2.0,17.0,2.0,3.0,6.0,6.0,0.5737340450286865
61.0,3.0,13.0,2.0,6.0,3.0,2.0,0.43826794624328613
43.0,2.0,40.0,5.0,18.0,13.0,4.0,1.3400969505310059
66.0,3.0,8.0,0.0,4.0,4.0,0.0,0.2548232078552246
66.0,2.0,17.0,2.0,7.0,6.0,2.0,0.5406560897827148
73.0,2.0,10.0,0.0,4.0,5.0,1.0,0.3190281391143799
67.0,3.0,7.0,0.0,3.0,3.0,1.0,0.2231900691986084
65.0,3.0,9.0,0.0,6.0,3.0,0.0,0.2853376865386963
75.0,2.0,8.0,1.0,4.0,3.0,0.0,0.25263381004333496
56.0,4.0,9.0,1.0,3.0,3.0,2.0,0.290179967880249
65.0,3.0,9.0,0.0,3.0,5.0,1.0,0.28600239753723145
65.0,3.0,9.0,1.0,1.0,6.0,1.0,0.28513288497924805
65.0,3.0,9.0,2.0,3.0,2.0,2.0,0.2857668399810791
81.0,1.0,11.0,4.0,2.0,5.0,0.0,0.34685325622558594
75.0,2.0,8.0,0.0,1.0,3.0,4.0,0.2600409984588623
76.0,2.0,7.0,2.0,3.0,2.0,0.0,0.22060894966125488
61.0,3.0,13.0,0.0,6.0,5.0,2.0,0.41416120529174805
72.0,2.0,11.0,0.0,4.0,2.0,5.0,0.35500383377075195
82.0,1.0,10.0,1.0,4.0,5.0,0.0,0.31737184524536133
81.0,1.0,11.0,2.0,4.0,3.0,2.0,0.3504319190979004
84.0,1.0,8.0,2.0,3.0,2.0,1.0,0.2530519962310791
67.0,1.0,25.0,1.0,7.0,14.0,3.0,0.794719934463501
